config_id,encoder_depth,quantization_bits,ldpc_code_rate,qam_order,snr_db,channel_model,dataset,batch_size,feature_dim,payload_bits,header_bits,payload_bits_with_header,coded_bits,coded_bits_with_header,qam_bits_per_symbol,qam_symbols,qam_symbols_with_header,payload_bytes,payload_bytes_with_header,coded_bytes,coded_bytes_with_header,ldpc_padding_bits,bit_error_rate,bit_errors,block_errors,block_error_rate,ldpc_nonconvergence_rate,ldpc_blocks,ldpc_converged_blocks,ldpc_max_iterations_used,semantic_score,classifier_agreement,original_accuracy,recovered_accuracy,encoding_latency_ms,decoding_latency_ms
cifar10_vitb16_10000_d1_q4_r12_qam4_snr-10,1,4,0.5,4,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,40960080,41120136,2,20480040,20560068,2560000.0,2570000.0,5120010.0,5140017.0,40,0.3748578125,7677088,63210,1.0,1.0,63210,0,25,0.0153379756957292,0.1236,0.3169,0.1017,0.0,1122114.53532
cifar10_vitb16_10000_d1_q4_r12_qam4_snr-5,1,4,0.5,4,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,40960080,41120136,2,20480040,20560068,2560000.0,2570000.0,5120010.0,5140017.0,40,0.280164794921875,5737775,63210,1.0,1.0,63210,0,25,0.0309039484709501,0.1317,0.3169,0.1049,0.0,1177840.1783120008
cifar10_vitb16_10000_d1_q4_r12_qam4_snr0,1,4,0.5,4,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,40960080,41120136,2,20480040,20560068,2560000.0,2570000.0,5120010.0,5140017.0,40,0.109779248046875,2248279,63202,0.999873437747192,0.9998576174655908,63210,9,25,0.0773408710956573,0.1635,0.3169,0.1233,0.0,1218018.6263379983
cifar10_vitb16_10000_d1_q4_r12_qam4_snr5,1,4,0.5,4,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,40960080,41120136,2,20480040,20560068,2560000.0,2570000.0,5120010.0,5140017.0,40,2.34375e-06,48,21,0.0003322259136212,0.00015820281601,63210,63200,25,0.5482875108718872,0.4379,0.3169,0.215,0.0,923232.5291340004
cifar10_vitb16_10000_d1_q4_r12_qam4_snr10,1,4,0.5,4,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,40960080,41120136,2,20480040,20560068,2560000.0,2570000.0,5120010.0,5140017.0,40,0.0,0,0,0.0,0.0,63210,63210,2,0.548485517501831,0.4378,0.3169,0.215,0.0,130673.43354900186
cifar10_vitb16_10000_d1_q4_r12_qam4_snr15,1,4,0.5,4,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,40960080,41120136,2,20480040,20560068,2560000.0,2570000.0,5120010.0,5140017.0,40,0.0,0,0,0.0,0.0,63210,63210,1,0.548485517501831,0.4378,0.3169,0.215,0.0,85122.80915799965
cifar10_vitb16_10000_d1_q4_r12_qam4_snr20,1,4,0.5,4,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,40960080,41120136,2,20480040,20560068,2560000.0,2570000.0,5120010.0,5140017.0,40,0.0,0,0,0.0,0.0,63210,63210,1,0.548485517501831,0.4378,0.3169,0.215,0.0,86338.87599700029
cifar10_vitb16_10000_d1_q4_r12_qam16_snr-10,1,4,0.5,16,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,40960080,41120136,4,10240020,10280034,2560000.0,2570000.0,5120010.0,5140017.0,40,0.435108984375,8911032,63210,1.0,1.0,63210,0,25,0.0698248744010925,0.1633,0.3169,0.1235,0.0,1012823.8206199984
cifar10_vitb16_10000_d1_q4_r12_qam16_snr-5,1,4,0.5,16,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,40960080,41120136,4,10240020,10280034,2560000.0,2570000.0,5120010.0,5140017.0,40,0.37700048828125,7720970,63210,1.0,1.0,63210,0,25,0.1025256589055061,0.1909,0.3169,0.1338,0.0,918432.704642999
cifar10_vitb16_10000_d1_q4_r12_qam16_snr0,1,4,0.5,16,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,40960080,41120136,4,10240020,10280034,2560000.0,2570000.0,5120010.0,5140017.0,40,0.27435625,5618816,63210,1.0,1.0,63210,0,25,0.1344139724969864,0.211,0.3169,0.1423,0.0,1066265.418992001
cifar10_vitb16_10000_d1_q4_r12_qam16_snr5,1,4,0.5,16,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,40960080,41120136,4,10240020,10280034,2560000.0,2570000.0,5120010.0,5140017.0,40,0.115816455078125,2371921,63196,0.9997785160575858,0.9997785160575858,63210,14,25,0.1528571546077728,0.2263,0.3169,0.1508,0.0,932257.3006479996
cifar10_vitb16_10000_d1_q4_r12_qam16_snr10,1,4,0.5,16,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,40960080,41120136,4,10240020,10280034,2560000.0,2570000.0,5120010.0,5140017.0,40,1.669921875e-05,342,112,0.0017718715393133,0.0008068343616516,63210,63159,25,0.5474201440811157,0.4375,0.3169,0.2147,0.0,1114623.3606210006
cifar10_vitb16_10000_d1_q4_r12_qam16_snr15,1,4,0.5,16,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,40960080,41120136,4,10240020,10280034,2560000.0,2570000.0,5120010.0,5140017.0,40,0.0,0,0,0.0,0.0,63210,63210,4,0.548485517501831,0.4378,0.3169,0.215,0.0,249035.81098799987
cifar10_vitb16_10000_d1_q4_r12_qam16_snr20,1,4,0.5,16,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,40960080,41120136,4,10240020,10280034,2560000.0,2570000.0,5120010.0,5140017.0,40,0.0,0,0,0.0,0.0,63210,63210,1,0.548485517501831,0.4378,0.3169,0.215,0.0,108205.82708299844
cifar10_vitb16_10000_d1_q4_r12_qam64_snr-10,1,4,0.5,64,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,40960080,41120136,6,6826680,6853356,2560000.0,2570000.0,5120010.0,5140017.0,40,0.4536419921875,9290588,63210,1.0,1.0,63210,0,25,0.0257311649620533,0.1288,0.3169,0.1001,0.0,985209.2653979962
cifar10_vitb16_10000_d1_q4_r12_qam64_snr-5,1,4,0.5,64,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,40960080,41120136,6,6826680,6853356,2560000.0,2570000.0,5120010.0,5140017.0,40,0.410918017578125,8415601,63210,1.0,1.0,63210,0,25,0.0312019661068916,0.1326,0.3169,0.1099,0.0,1140173.409636001
cifar10_vitb16_10000_d1_q4_r12_qam64_snr0,1,4,0.5,64,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,40960080,41120136,6,6826680,6853356,2560000.0,2570000.0,5120010.0,5140017.0,40,0.33793349609375,6920878,63210,1.0,1.0,63210,0,25,0.0438528582453727,0.1318,0.3169,0.1046,0.0,964076.148631997
cifar10_vitb16_10000_d1_q4_r12_qam64_snr5,1,4,0.5,64,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,40960080,41120136,6,6826680,6853356,2560000.0,2570000.0,5120010.0,5140017.0,40,0.243918212890625,4995445,63210,1.0,1.0,63210,0,25,0.0591324940323829,0.1555,0.3169,0.1135,0.0,1297346.417568002
cifar10_vitb16_10000_d1_q4_r12_qam64_snr10,1,4,0.5,64,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,40960080,41120136,6,6826680,6853356,2560000.0,2570000.0,5120010.0,5140017.0,40,0.086937841796875,1780487,62421,0.9875177978168012,0.9880398671096344,63210,756,25,0.1144391596317291,0.1918,0.3169,0.1369,0.0,1053038.8579729986
cifar10_vitb16_10000_d1_q4_r12_qam64_snr15,1,4,0.5,64,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,40960080,41120136,6,6826680,6853356,2560000.0,2570000.0,5120010.0,5140017.0,40,9.775390625e-05,2002,379,0.0059958867267837,0.0018351526657174,63210,63094,25,0.5439186096191406,0.4358,0.3169,0.2149,0.0,1262297.1475349986
cifar10_vitb16_10000_d1_q4_r12_qam64_snr20,1,4,0.5,64,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,40960080,41120136,6,6826680,6853356,2560000.0,2570000.0,5120010.0,5140017.0,40,0.0,0,0,0.0,0.0,63210,63210,7,0.548485517501831,0.4378,0.3169,0.215,0.0,505809.0833800016
cifar10_vitb16_10000_d1_q4_r12_qam256_snr-10,1,4,0.5,256,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,40960080,41120136,8,5120010,5140017,2560000.0,2570000.0,5120010.0,5140017.0,40,0.45389599609375,9295790,63210,1.0,1.0,63210,0,25,0.0775026306509971,0.1741,0.3169,0.1314,0.0,1519629.3261570025
cifar10_vitb16_10000_d1_q4_r12_qam256_snr-5,1,4,0.5,256,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,40960080,41120136,8,5120010,5140017,2560000.0,2570000.0,5120010.0,5140017.0,40,0.401848486328125,8229857,63210,1.0,1.0,63210,0,25,0.1097167134284973,0.1928,0.3169,0.1329,0.0,1378767.8068789972
cifar10_vitb16_10000_d1_q4_r12_qam256_snr0,1,4,0.5,256,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,40960080,41120136,8,5120010,5140017,2560000.0,2570000.0,5120010.0,5140017.0,40,0.311648095703125,6382553,63210,1.0,1.0,63210,0,25,0.1443457901477813,0.2204,0.3169,0.1436,0.0,1704940.7387989997
cifar10_vitb16_10000_d1_q4_r12_qam256_snr5,1,4,0.5,256,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,40960080,41120136,8,5120010,5140017,2560000.0,2570000.0,5120010.0,5140017.0,40,0.263544873046875,5397399,63210,1.0,1.0,63210,0,25,0.2187760919332504,0.2716,0.3169,0.1666,0.0,1433877.863583999
cifar10_vitb16_10000_d1_q4_r12_qam256_snr10,1,4,0.5,256,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,40960080,41120136,8,5120010,5140017,2560000.0,2570000.0,5120010.0,5140017.0,40,0.188719482421875,3864975,63210,1.0,1.0,63210,0,25,0.2936688065528869,0.339,0.3169,0.1906,0.0,1389447.8925039985
cifar10_vitb16_10000_d1_q4_r12_qam256_snr15,1,4,0.5,256,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,40960080,41120136,8,5120010,5140017,2560000.0,2570000.0,5120010.0,5140017.0,40,0.0366626953125,750852,45374,0.7178294573643411,0.7270210409745294,63210,17255,25,0.369085431098938,0.3648,0.3169,0.1928,0.0,1624893.468522001
cifar10_vitb16_10000_d1_q4_r12_qam256_snr20,1,4,0.5,256,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,40960080,41120136,8,5120010,5140017,2560000.0,2570000.0,5120010.0,5140017.0,40,3.662109375e-06,75,18,0.0002847650688182,0.0003322259136212,63210,63189,25,0.548458993434906,0.4377,0.3169,0.215,0.0,1702233.0552729908
cifar10_vitb16_10000_d1_q4_r23_qam4_snr-10,1,4,0.6666666666666666,4,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,2,15360192,15420132,2560000.0,2570000.0,3840048.0,3855033.0,256,0.375794775390625,7696277,47408,1.0,1.0,47408,0,25,0.0157752744853496,0.1198,0.3169,0.1015,0.0,504959.59032399696
cifar10_vitb16_10000_d1_q4_r23_qam4_snr-5,1,4,0.6666666666666666,4,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,2,15360192,15420132,2560000.0,2570000.0,3840048.0,3855033.0,256,0.28642763671875,5866038,47408,1.0,1.0,47408,0,25,0.0285909418016672,0.1341,0.3169,0.109,0.0,630382.7490620024
cifar10_vitb16_10000_d1_q4_r23_qam4_snr0,1,4,0.6666666666666666,4,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,2,15360192,15420132,2560000.0,2570000.0,3840048.0,3855033.0,256,0.14983212890625,3068562,47408,1.0,1.0,47408,0,25,0.0597012341022491,0.1585,0.3169,0.1239,0.0,803863.1980330028
cifar10_vitb16_10000_d1_q4_r23_qam4_snr5,1,4,0.6666666666666666,4,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,2,15360192,15420132,2560000.0,2570000.0,3840048.0,3855033.0,256,4.9658203125e-05,1017,207,0.0043663516706041,0.0036280796490043,47408,47236,25,0.5463317632675171,0.4367,0.3169,0.2149,0.0,699163.4793260018
cifar10_vitb16_10000_d1_q4_r23_qam4_snr10,1,4,0.6666666666666666,4,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,2,15360192,15420132,2560000.0,2570000.0,3840048.0,3855033.0,256,0.0,0,0,0.0,0.0,47408,47408,2,0.548485517501831,0.4378,0.3169,0.215,0.0,95876.2759109959
cifar10_vitb16_10000_d1_q4_r23_qam4_snr15,1,4,0.6666666666666666,4,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,2,15360192,15420132,2560000.0,2570000.0,3840048.0,3855033.0,256,0.0,0,0,0.0,0.0,47408,47408,1,0.548485517501831,0.4378,0.3169,0.215,0.0,61193.31657500152
cifar10_vitb16_10000_d1_q4_r23_qam4_snr20,1,4,0.6666666666666666,4,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,2,15360192,15420132,2560000.0,2570000.0,3840048.0,3855033.0,256,0.0,0,0,0.0,0.0,47408,47408,1,0.548485517501831,0.4378,0.3169,0.215,0.0,61539.32543200062
cifar10_vitb16_10000_d1_q4_r23_qam16_snr-10,1,4,0.6666666666666666,16,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,4,7680096,7710066,2560000.0,2570000.0,3840048.0,3855033.0,256,0.435862890625,8926472,47408,1.0,1.0,47408,0,25,0.070286639034748,0.1716,0.3169,0.1223,0.0,847004.1986070063
cifar10_vitb16_10000_d1_q4_r23_qam16_snr-5,1,4,0.6666666666666666,16,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,4,7680096,7710066,2560000.0,2570000.0,3840048.0,3855033.0,256,0.379078759765625,7763533,47408,1.0,1.0,47408,0,25,0.1035649627447128,0.19,0.3169,0.1346,0.0,851140.336978002
cifar10_vitb16_10000_d1_q4_r23_qam16_snr0,1,4,0.6666666666666666,16,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,4,7680096,7710066,2560000.0,2570000.0,3840048.0,3855033.0,256,0.2823650390625,5782836,47408,1.0,1.0,47408,0,25,0.1348958313465118,0.2201,0.3169,0.1467,0.0,630431.1831610029
cifar10_vitb16_10000_d1_q4_r23_qam16_snr5,1,4,0.6666666666666666,16,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,4,7680096,7710066,2560000.0,2570000.0,3840048.0,3855033.0,256,0.156701611328125,3209249,47408,1.0,1.0,47408,0,25,0.1478422582149505,0.2171,0.3169,0.1435,0.0,555211.7273600015
cifar10_vitb16_10000_d1_q4_r23_qam16_snr10,1,4,0.6666666666666666,16,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,4,7680096,7710066,2560000.0,2570000.0,3840048.0,3855033.0,256,0.002065771484375,42307,4335,0.0914402632467094,0.0877910901113736,47408,43246,25,0.4858046770095825,0.4081,0.3169,0.2088,0.0,678916.9332369929
cifar10_vitb16_10000_d1_q4_r23_qam16_snr15,1,4,0.6666666666666666,16,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,4,7680096,7710066,2560000.0,2570000.0,3840048.0,3855033.0,256,0.0,0,0,0.0,0.0,47408,47408,4,0.548485517501831,0.4378,0.3169,0.215,0.0,178434.6650699954
cifar10_vitb16_10000_d1_q4_r23_qam16_snr20,1,4,0.6666666666666666,16,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,4,7680096,7710066,2560000.0,2570000.0,3840048.0,3855033.0,256,0.0,0,0,0.0,0.0,47408,47408,1,0.548485517501831,0.4378,0.3169,0.215,0.0,82126.07718499203
cifar10_vitb16_10000_d1_q4_r23_qam64_snr-10,1,4,0.6666666666666666,64,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,6,5120064,5140044,2560000.0,2570000.0,3840048.0,3855033.0,256,0.45451962890625,9308562,47408,1.0,1.0,47408,0,25,0.0253948364406824,0.1342,0.3169,0.1052,0.0,814571.4283600028
cifar10_vitb16_10000_d1_q4_r23_qam64_snr-5,1,4,0.6666666666666666,64,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,6,5120064,5140044,2560000.0,2570000.0,3840048.0,3855033.0,256,0.41251259765625,8448258,47408,1.0,1.0,47408,0,25,0.031630802899599,0.1343,0.3169,0.1042,0.0,821822.881167005
cifar10_vitb16_10000_d1_q4_r23_qam64_snr0,1,4,0.6666666666666666,64,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,6,5120064,5140044,2560000.0,2570000.0,3840048.0,3855033.0,256,0.34186884765625,7001474,47408,1.0,1.0,47408,0,25,0.0463244318962097,0.132,0.3169,0.1102,0.0,685761.8425719921
cifar10_vitb16_10000_d1_q4_r23_qam64_snr5,1,4,0.6666666666666666,64,5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,6,5120064,5140044,2560000.0,2570000.0,3840048.0,3855033.0,256,0.25850341796875,5294150,47408,1.0,1.0,47408,0,25,0.0518531203269958,0.1408,0.3169,0.111,0.0,904541.5177180038
cifar10_vitb16_10000_d1_q4_r23_qam64_snr10,1,4,0.6666666666666666,64,10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,6,5120064,5140044,2560000.0,2570000.0,3840048.0,3855033.0,256,0.14351181640625,2939122,47408,1.0,1.0,47408,0,25,0.0842119455337524,0.1656,0.3169,0.1217,0.0,907656.9013489934
cifar10_vitb16_10000_d1_q4_r23_qam64_snr15,1,4,0.6666666666666666,64,15.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,6,5120064,5140044,2560000.0,2570000.0,3840048.0,3855033.0,256,0.0050412109375,103244,9231,0.1947139723253459,0.1924780627742153,47408,38283,25,0.4080777168273926,0.3658,0.3169,0.1884,0.0,914332.7282690004
cifar10_vitb16_10000_d1_q4_r23_qam64_snr20,1,4,0.6666666666666666,64,20.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,6,5120064,5140044,2560000.0,2570000.0,3840048.0,3855033.0,256,0.0,0,0,0.0,0.0,47408,47408,5,0.548485517501831,0.4378,0.3169,0.215,0.0,221078.51044299605
cifar10_vitb16_10000_d1_q4_r23_qam256_snr-10,1,4,0.6666666666666666,256,-10.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,8,3840048,3855033,2560000.0,2570000.0,3840048.0,3855033.0,256,0.455871044921875,9336239,47408,1.0,1.0,47408,0,25,0.0759844109416008,0.172,0.3169,0.1234,0.0,955064.6026899994
cifar10_vitb16_10000_d1_q4_r23_qam256_snr-5,1,4,0.6666666666666666,256,-5.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,8,3840048,3855033,2560000.0,2570000.0,3840048.0,3855033.0,256,0.405893701171875,8312703,47408,1.0,1.0,47408,0,25,0.1079493016004562,0.1995,0.3169,0.1334,0.0,1269258.4567500018
cifar10_vitb16_10000_d1_q4_r23_qam256_snr0,1,4,0.6666666666666666,256,0.0,awgn,cifar10_vitb16_layer_features_test,10000,512,20480000,8,20560000,30720384,30840264,8,3840048,3855033,2560000.0,2570000.0,3840048.0,3855033.0,256,0.31430595703125,6436986,47408,1.0,1.0,47408,0,25,0.1398201584815979,0.2173,0.3169,0.146,0.0,975444.5331919997
